-44.00;-14.00;247.00;
-36.00;-53.00;239.00;
-41.00;-12.00;245.00;
-18.00;25.00;263.00;
-4.00;16.00;263.00;
-3.00;3.00;240.00;
-3.00;-1.00;223.00;
35.00;14.00;215.00;
36.00;17.00;210.00;
0.00;33.00;198.00;
15.00;32.00;206.00;
20.00;31.00;215.00;
5.00;3.00;210.00;
4.00;9.00;212.00;
14.00;32.00;215.00;
6.00;28.00;206.00;
-1.00;19.00;199.00;
12.00;27.00;215.00;
11.00;29.00;231.00;
19.00;20.00;230.00;
16.00;19.00;231.00;
18.00;25.00;224.00;
8.00;12.00;214.00;
13.00;8.00;216.00;
24.00;8.00;229.00;
18.00;6.00;230.00;
0.00;38.00;364.00;
28.00;8.00;246.00;
19.00;-14.00;244.00;
24.00;0.00;237.00;
20.00;2.00;231.00;
2.00;4.00;231.00;
-2.00;20.00;246.00;
5.00;16.00;236.00;
19.00;-19.00;240.00;
47.00;22.00;262.00;
19.00;12.00;234.00;
-15.00;36.00;225.00;
32.00;25.00;273.00;
39.00;-26.00;176.00;
110.00;-23.00;206.00;
10.00;22.00;183.00;
-6.00;2.00;192.00;
-8.00;9.00;203.00;
-6.00;39.00;191.00;
-12.00;21.00;164.00;
-3.00;1.00;175.00;
-26.00;27.00;212.00;
-26.00;41.00;241.00;
-9.00;55.00;305.00;
-26.00;56.00;289.00;
-32.00;11.00;229.00;
-66.00;-4.00;223.00;
-35.00;19.00;222.00;
-28.00;30.00;221.00;
-5.00;52.00;237.00;
-19.00;77.00;231.00;
-30.00;56.00;244.00;
19.00;41.00;268.00;
44.00;32.00;296.00;
46.00;32.00;308.00;
55.00;60.00;306.00;
33.00;74.00;259.00;
20.00;47.00;228.00;
36.00;-16.00;191.00;
48.00;-10.00;175.00;
44.00;44.00;226.00;
44.00;55.00;228.00;
47.00;24.00;319.00;
64.00;26.00;337.00;
49.00;29.00;207.00;
41.00;13.00;150.00;
62.00;-25.00;217.00;
82.00;12.00;205.00;
74.00;24.00;213.00;
-13.00;28.00;263.00;
-37.00;71.00;312.00;
-58.00;127.00;205.00;
39.00;28.00;278.00;
32.00;35.00;265.00;
15.00;14.00;232.00;
-114.00;106.00;-72.00;
31.00;18.00;243.00;
16.00;34.00;225.00;
11.00;54.00;248.00;
-15.00;0.00;232.00;
-4.00;2.00;227.00;
10.00;52.00;231.00;
-15.00;30.00;238.00;
-32.00;30.00;240.00;
-20.00;12.00;229.00;
9.00;29.00;233.00;
12.00;4.00;227.00;
9.00;20.00;218.00;
-10.00;8.00;238.00;
5.00;21.00;241.00;
-27.00;30.00;242.00;
-68.00;26.00;235.00;
-13.00;16.00;234.00;
-6.00;20.00;234.00;
17.00;25.00;233.00;
-4.00;22.00;240.00;
19.00;22.00;232.00;
38.00;17.00;242.00;
17.00;24.00;226.00;
-33.00;44.00;237.00;
-54.00;21.00;227.00;
-70.00;5.00;232.00;
-11.00;48.00;244.00;
-8.00;18.00;234.00;
-5.00;29.00;231.00;
-12.00;21.00;237.00;
-4.00;27.00;237.00;
-3.00;25.00;231.00;
7.00;31.00;237.00;
4.00;24.00;242.00;
-6.00;23.00;235.00;
32.00;57.00;276.00;
-46.00;-15.00;241.00;
-18.00;31.00;274.00;
-2.00;27.00;262.00;
-10.00;18.00;268.00;
-18.00;41.00;214.00;
5.00;7.00;240.00;
-27.00;31.00;251.00;
-21.00;29.00;260.00;
-8.00;22.00;225.00;
-12.00;27.00;234.00;
-6.00;27.00;233.00;
-13.00;27.00;237.00;
-10.00;27.00;232.00;
-10.00;27.00;235.00;
-12.00;26.00;231.00;
28.00;19.00;232.00;
-8.00;25.00;232.00;
-15.00;28.00;236.00;
-11.00;25.00;236.00;
-14.00;29.00;241.00;
-11.00;26.00;229.00;
-11.00;25.00;233.00;
-10.00;26.00;235.00;
-17.00;27.00;238.00;
-11.00;27.00;231.00;
-12.00;28.00;235.00;
-10.00;27.00;235.00;
-10.00;26.00;233.00;
-12.00;28.00;234.00;
-9.00;27.00;234.00;
-11.00;28.00;232.00;
-9.00;26.00;234.00;
-11.00;26.00;233.00;
-11.00;27.00;235.00;
-11.00;27.00;235.00;
-12.00;27.00;235.00;
-9.00;26.00;234.00;
-11.00;27.00;233.00;
-10.00;28.00;232.00;
-11.00;27.00;235.00;
-11.00;27.00;235.00;
-11.00;27.00;235.00;
-10.00;27.00;237.00;
-11.00;26.00;234.00;
-10.00;27.00;236.00;
-12.00;27.00;233.00;
-11.00;27.00;235.00;
-12.00;27.00;233.00;
-11.00;27.00;233.00;
-11.00;27.00;235.00;
-10.00;28.00;236.00;
-10.00;27.00;235.00;
-11.00;28.00;237.00;
-10.00;27.00;234.00;
-10.00;27.00;234.00;
-12.00;26.00;236.00;
-10.00;27.00;236.00;
-10.00;26.00;235.00;
-11.00;26.00;233.00;
-13.00;26.00;231.00;
-10.00;26.00;234.00;
-12.00;28.00;234.00;
-11.00;25.00;237.00;
-11.00;26.00;237.00;
-11.00;27.00;235.00;
-11.00;28.00;236.00;
-11.00;28.00;233.00;
-11.00;27.00;234.00;
-10.00;27.00;234.00;
-11.00;27.00;235.00;
-10.00;27.00;234.00;
-11.00;26.00;236.00;
-10.00;25.00;234.00;
-12.00;25.00;236.00;
-11.00;26.00;236.00;
-11.00;26.00;235.00;
-12.00;27.00;233.00;
-11.00;26.00;235.00;
-11.00;28.00;235.00;
-12.00;29.00;235.00;
-11.00;28.00;236.00;
-10.00;27.00;235.00;
-10.00;28.00;235.00;
-10.00;26.00;232.00;
-9.00;25.00;235.00;
-11.00;25.00;235.00;
-10.00;24.00;236.00;
-12.00;26.00;235.00;
-12.00;26.00;236.00;
-14.00;27.00;235.00;
-14.00;29.00;235.00;
-13.00;30.00;235.00;
-13.00;29.00;234.00;
-11.00;30.00;236.00;
-11.00;29.00;235.00;
-8.00;27.00;237.00;
-10.00;25.00;234.00;
-10.00;23.00;234.00;
-10.00;21.00;235.00;
-10.00;23.00;235.00;
-11.00;22.00;234.00;
-11.00;24.00;236.00;
-13.00;26.00;235.00;
-11.00;28.00;234.00;
-11.00;29.00;236.00;
-13.00;29.00;233.00;
-13.00;30.00;234.00;
-11.00;30.00;235.00;
-12.00;30.00;235.00;
-10.00;29.00;236.00;
-9.00;27.00;235.00;
-9.00;28.00;233.00;
-10.00;27.00;232.00;
-9.00;27.00;233.00;
-8.00;28.00;233.00;
-9.00;27.00;236.00;
-12.00;26.00;234.00;
-10.00;27.00;238.00;
-9.00;23.00;238.00;
-12.00;25.00;237.00;
-14.00;23.00;233.00;
-16.00;26.00;232.00;
-15.00;25.00;233.00;
-13.00;24.00;233.00;
-9.00;25.00;238.00;
-7.00;26.00;235.00;
-7.00;26.00;237.00;
-7.00;25.00;234.00;
-8.00;24.00;233.00;
-8.00;26.00;232.00;
-10.00;24.00;233.00;
-14.00;21.00;234.00;
-15.00;24.00;234.00;
-16.00;23.00;237.00;
-14.00;26.00;238.00;
-13.00;27.00;237.00;
-11.00;29.00;235.00;
-11.00;29.00;235.00;
-9.00;29.00;235.00;
-9.00;29.00;232.00;
-8.00;29.00;233.00;
-9.00;32.00;233.00;
-11.00;31.00;234.00;
-11.00;30.00;235.00;
-12.00;32.00;234.00;
-11.00;32.00;238.00;
-11.00;31.00;236.00;
-10.00;30.00;235.00;
-11.00;28.00;234.00;
-11.00;26.00;235.00;
-12.00;25.00;233.00;
-12.00;23.00;238.00;
-13.00;22.00;236.00;
-11.00;23.00;236.00;
-12.00;21.00;235.00;
-13.00;22.00;234.00;
-13.00;23.00;233.00;
-11.00;25.00;236.00;
-11.00;26.00;234.00;
-9.00;26.00;236.00;
-10.00;26.00;235.00;
-10.00;28.00;236.00;
-11.00;27.00;236.00;
-12.00;28.00;237.00;
-12.00;28.00;236.00;
-11.00;28.00;235.00;
-11.00;29.00;235.00;
-10.00;27.00;234.00;
-11.00;29.00;234.00;
-13.00;28.00;233.00;
-10.00;28.00;233.00;
-12.00;27.00;235.00;
-12.00;27.00;236.00;
-11.00;27.00;235.00;
-9.00;26.00;237.00;
-9.00;27.00;235.00;
-8.00;28.00;234.00;
-9.00;27.00;232.00;
-8.00;28.00;232.00;
-11.00;28.00;233.00;
-11.00;28.00;234.00;
-14.00;28.00;235.00;
-13.00;27.00;238.00;
-14.00;26.00;235.00;
-14.00;27.00;236.00;
-13.00;27.00;234.00;
-11.00;25.00;236.00;
-10.00;26.00;235.00;
-9.00;25.00;233.00;
-8.00;27.00;233.00;
-9.00;26.00;234.00;
-11.00;25.00;233.00;
-11.00;27.00;235.00;
-10.00;25.00;237.00;
-12.00;26.00;238.00;
-13.00;28.00;237.00;
-13.00;29.00;234.00;
-12.00;28.00;233.00;
-11.00;28.00;233.00;
-10.00;29.00;235.00;
-10.00;28.00;236.00;
-7.00;29.00;234.00;
-15.00;27.00;236.00;
-12.00;28.00;228.00;
-11.00;25.00;244.00;
-13.00;25.00;241.00;
-9.00;28.00;235.00;
-14.00;23.00;237.00;
-14.00;25.00;229.00;
-11.00;24.00;231.00;
-15.00;25.00;235.00;
-9.00;26.00;236.00;
-12.00;27.00;237.00;
-13.00;27.00;236.00;
-10.00;27.00;236.00;
-12.00;28.00;234.00;
-10.00;26.00;233.00;
-8.00;26.00;234.00;
-12.00;25.00;232.00;
-9.00;26.00;234.00;
-12.00;25.00;234.00;
-12.00;27.00;236.00;
-9.00;26.00;237.00;
-12.00;28.00;236.00;
-11.00;26.00;237.00;
-10.00;28.00;232.00;
-12.00;28.00;234.00;
-8.00;27.00;235.00;
-12.00;29.00;235.00;
-9.00;30.00;235.00;
-12.00;29.00;233.00;
-11.00;29.00;236.00;
-11.00;28.00;236.00;
-12.00;29.00;237.00;
-11.00;27.00;235.00;
-11.00;29.00;236.00;
-11.00;27.00;235.00;
-9.00;27.00;235.00;
-12.00;25.00;234.00;
-8.00;27.00;237.00;
-11.00;27.00;236.00;
-10.00;26.00;236.00;
-11.00;26.00;234.00;
-11.00;25.00;236.00;
-10.00;26.00;236.00;
-11.00;26.00;235.00;
-10.00;26.00;233.00;
-9.00;27.00;234.00;
-10.00;26.00;234.00;
-11.00;26.00;235.00;
-13.00;26.00;234.00;
-12.00;26.00;235.00;
-12.00;26.00;236.00;
-11.00;28.00;234.00;
-11.00;26.00;234.00;
-11.00;27.00;235.00;
-10.00;26.00;235.00;
-11.00;26.00;233.00;
-11.00;27.00;234.00;
-11.00;25.00;234.00;
-12.00;26.00;236.00;
-9.00;26.00;237.00;
-10.00;27.00;235.00;
-11.00;26.00;234.00;
-11.00;28.00;235.00;
-12.00;28.00;235.00;
-11.00;27.00;235.00;
-11.00;27.00;237.00;
-9.00;27.00;235.00;
-11.00;26.00;235.00;
-10.00;27.00;235.00;
-12.00;25.00;234.00;
-11.00;26.00;236.00;
-12.00;26.00;235.00;
-12.00;26.00;235.00;
-11.00;27.00;236.00;
-10.00;27.00;236.00;
-11.00;28.00;235.00;
-12.00;26.00;235.00;
-12.00;26.00;234.00;
-11.00;26.00;234.00;
-10.00;26.00;234.00;
-11.00;27.00;236.00;
-10.00;27.00;233.00;
-11.00;29.00;236.00;
-11.00;28.00;236.00;
-10.00;27.00;234.00;
-12.00;27.00;234.00;
-12.00;27.00;235.00;
-11.00;27.00;235.00;
-12.00;26.00;234.00;
-12.00;26.00;235.00;
-13.00;25.00;234.00;
-10.00;26.00;235.00;
-10.00;27.00;234.00;
-12.00;27.00;234.00;
-11.00;28.00;236.00;
-11.00;28.00;234.00;
-11.00;27.00;235.00;
-10.00;26.00;234.00;
-12.00;26.00;234.00;
-12.00;27.00;235.00;
-11.00;28.00;235.00;
-11.00;26.00;235.00;
-10.00;27.00;235.00;
-11.00;25.00;235.00;
-11.00;27.00;235.00;
-12.00;26.00;234.00;
-10.00;26.00;233.00;
-11.00;26.00;234.00;
-12.00;28.00;235.00;
-12.00;26.00;236.00;
-12.00;27.00;233.00;
-12.00;26.00;236.00;
-11.00;28.00;235.00;
-11.00;28.00;233.00;
-11.00;27.00;233.00;
-10.00;27.00;236.00;
-11.00;27.00;235.00;
-11.00;27.00;235.00;
-12.00;26.00;234.00;
-10.00;27.00;233.00;
-11.00;26.00;232.00;
-11.00;26.00;234.00;
-13.00;26.00;234.00;
-12.00;27.00;234.00;
-10.00;25.00;237.00;
-12.00;27.00;233.00;
-12.00;27.00;236.00;
-12.00;26.00;236.00;
-12.00;28.00;231.00;
-11.00;26.00;234.00;
-10.00;27.00;235.00;
-10.00;25.00;236.00;
-10.00;24.00;235.00;
-7.00;28.00;229.00;
-13.00;29.00;238.00;
-14.00;25.00;234.00;
-11.00;29.00;238.00;
-14.00;27.00;232.00;
-15.00;30.00;236.00;
-11.00;29.00;236.00;
-11.00;28.00;236.00;
-9.00;26.00;238.00;
-11.00;27.00;232.00;
-12.00;27.00;236.00;
-10.00;24.00;234.00;
-14.00;24.00;236.00;
-9.00;25.00;227.00;
-12.00;30.00;239.00;
-17.00;30.00;228.00;
-12.00;25.00;231.00;
-1.00;29.00;238.00;
-31.00;21.00;223.00;
19.00;24.00;219.00;
-21.00;36.00;219.00;
-40.00;18.00;194.00;
11.00;15.00;287.00;
-21.00;44.00;179.00;
-61.00;35.00;231.00;
38.00;0.00;238.00;
-21.00;40.00;229.00;
-34.00;24.00;206.00;
18.00;24.00;220.00;
-46.00;27.00;215.00;
-20.00;24.00;219.00;
-11.00;23.00;238.00;
-25.00;21.00;217.00;
-5.00;21.00;239.00;
-4.00;24.00;242.00;
-16.00;27.00;223.00;
-7.00;29.00;240.00;
-17.00;25.00;227.00;
-15.00;33.00;222.00;
-7.00;29.00;243.00;
-4.00;20.00;221.00;
-1.00;30.00;211.00;
-23.00;18.00;252.00;
-13.00;22.00;226.00;
-16.00;20.00;251.00;
-18.00;16.00;248.00;
-14.00;25.00;243.00;
-12.00;22.00;243.00;
-20.00;25.00;243.00;
-20.00;23.00;247.00;
-16.00;17.00;266.00;
-18.00;25.00;236.00;
-11.00;19.00;244.00;
-21.00;19.00;252.00;
-19.00;18.00;254.00;
-13.00;23.00;238.00;
-18.00;18.00;250.00;
-13.00;21.00;246.00;
-19.00;18.00;252.00;
-20.00;16.00;260.00;
-10.00;23.00;230.00;
-13.00;17.00;252.00;
-20.00;32.00;217.00;
-16.00;18.00;251.00;
-9.00;37.00;216.00;
-13.00;27.00;229.00;
-3.00;37.00;210.00;
-17.00;38.00;216.00;
-2.00;37.00;223.00;
-7.00;39.00;218.00;
-12.00;33.00;223.00;
-3.00;35.00;212.00;
-10.00;22.00;244.00;
0.00;30.00;228.00;
-8.00;17.00;248.00;
-26.00;20.00;248.00;
-16.00;15.00;265.00;
-15.00;24.00;236.00;
-17.00;18.00;247.00;
-14.00;24.00;237.00;
-22.00;20.00;251.00;
-12.00;16.00;258.00;
-20.00;22.00;250.00;
-16.00;17.00;250.00;
-17.00;19.00;248.00;
-22.00;19.00;257.00;
-9.00;22.00;231.00;
-18.00;18.00;253.00;
-20.00;31.00;226.00;
-19.00;18.00;254.00;
-11.00;27.00;230.00;
-11.00;19.00;239.00;
-11.00;28.00;224.00;
-25.00;21.00;246.00;
-5.00;35.00;209.00;
-14.00;28.00;247.00;
-13.00;19.00;247.00;
-21.00;21.00;243.00;
-11.00;30.00;224.00;
-10.00;23.00;232.00;
-8.00;28.00;228.00;
-19.00;23.00;242.00;
-1.00;28.00;220.00;
-18.00;24.00;239.00;
-10.00;31.00;218.00;
-21.00;21.00;246.00;
-12.00;28.00;223.00;
-10.00;20.00;233.00;
-10.00;25.00;228.00;
-20.00;23.00;244.00;
-13.00;23.00;257.00;
-21.00;24.00;243.00;
-11.00;24.00;241.00;
-18.00;22.00;254.00;
-15.00;25.00;246.00;
-16.00;22.00;242.00;
-16.00;29.00;236.00;
-19.00;23.00;244.00;
-7.00;28.00;237.00;
-19.00;24.00;243.00;
-8.00;35.00;221.00;
-5.00;27.00;253.00;
-10.00;35.00;222.00;
-7.00;29.00;240.00;
-7.00;35.00;220.00;
-11.00;28.00;235.00;
3.00;31.00;224.00;
-8.00;31.00;218.00;
-21.00;24.00;253.00;
0.00;30.00;230.00;
-16.00;27.00;245.00;
-5.00;33.00;221.00;
-5.00;24.00;245.00;
-12.00;35.00;222.00;
-11.00;28.00;230.00;
-11.00;33.00;214.00;
-14.00;29.00;240.00;
3.00;28.00;217.00;
-7.00;33.00;225.00;
-18.00;25.00;249.00;
1.00;31.00;229.00;
-13.00;24.00;240.00;
-6.00;35.00;216.00;
-8.00;24.00;252.00;
-7.00;33.00;219.00;
-10.00;32.00;233.00;
-7.00;32.00;214.00;
-14.00;31.00;236.00;
2.00;28.00;223.00;
-11.00;34.00;217.00;
-15.00;25.00;252.00;
-1.00;30.00;225.00;
-15.00;30.00;233.00;
-7.00;33.00;218.00;
-5.00;28.00;238.00;
-5.00;29.00;225.00;
-10.00;27.00;226.00;
-21.00;25.00;242.00;
-14.00;23.00;242.00;
-3.00;21.00;228.00;
-7.00;28.00;222.00;
-12.00;24.00;237.00;
0.00;22.00;226.00;
-15.00;22.00;238.00;
-12.00;23.00;240.00;
-20.00;26.00;255.00;
-19.00;24.00;239.00;
-17.00;32.00;245.00;
-17.00;26.00;247.00;
-10.00;33.00;230.00;
-12.00;31.00;238.00;
-7.00;31.00;213.00;
-11.00;33.00;230.00;
-1.00;22.00;228.00;
-9.00;29.00;219.00;
-12.00;20.00;244.00;
-5.00;19.00;236.00;
-19.00;25.00;245.00;
-14.00;21.00;246.00;
-16.00;30.00;244.00;
-17.00;27.00;247.00;
-13.00;36.00;222.00;
-14.00;30.00;249.00;
-7.00;30.00;223.00;
-10.00;36.00;226.00;
-6.00;23.00;221.00;
-6.00;29.00;229.00;
-4.00;19.00;237.00;
-8.00;19.00;233.00;
-17.00;25.00;249.00;
-9.00;19.00;236.00;
-15.00;18.00;244.00;
-20.00;28.00;251.00;
-16.00;16.00;248.00;
-1.00;32.00;209.00;
-24.00;27.00;241.00;
-20.00;27.00;234.00;
-4.00;27.00;232.00;
-11.00;28.00;227.00;
-18.00;28.00;245.00;
-19.00;33.00;242.00;
-19.00;31.00;249.00;
-26.00;29.00;238.00;
-28.00;30.00;255.00;
-21.00;31.00;234.00;
-4.00;33.00;219.00;
-8.00;30.00;236.00;
-6.00;24.00;226.00;
-5.00;22.00;226.00;
-26.00;28.00;251.00;
-25.00;27.00;239.00;
-2.00;27.00;220.00;
-4.00;26.00;231.00;
-11.00;24.00;230.00;
-11.00;22.00;234.00;
-20.00;27.00;253.00;
-24.00;30.00;247.00;
0.00;28.00;218.00;
-8.00;33.00;222.00;
-13.00;33.00;235.00;
-11.00;30.00;230.00;
-13.00;28.00;252.00;
-27.00;34.00;239.00;
0.00;24.00;223.00;
6.00;23.00;218.00;
-5.00;27.00;222.00;
-12.00;24.00;235.00;
-7.00;21.00;234.00;
-24.00;31.00;243.00;
-20.00;29.00;256.00;
1.00;24.00;221.00;
-1.00;27.00;219.00;
-2.00;29.00;220.00;
-16.00;27.00;235.00;
-20.00;23.00;232.00;
-16.00;29.00;256.00;
0.00;21.00;222.00;
0.00;23.00;228.00;
3.00;18.00;219.00;
-2.00;25.00;224.00;
-21.00;25.00;232.00;
-14.00;26.00;237.00;
-17.00;27.00;231.00;
-5.00;26.00;227.00;
-1.00;20.00;227.00;
0.00;25.00;230.00;
-27.00;31.00;250.00;
-22.00;34.00;237.00;
-5.00;26.00;221.00;
-5.00;27.00;229.00;
-16.00;27.00;236.00;
-7.00;22.00;226.00;
-14.00;27.00;245.00;
-26.00;30.00;231.00;
0.00;21.00;234.00;
1.00;18.00;233.00;
-7.00;26.00;236.00;
-21.00;29.00;245.00;
-8.00;34.00;233.00;
-13.00;29.00;222.00;
-7.00;27.00;241.00;
-9.00;23.00;232.00;
-9.00;25.00;234.00;
-13.00;28.00;230.00;
-21.00;33.00;238.00;
-1.00;20.00;235.00;
-3.00;19.00;243.00;
-1.00;18.00;232.00;
-19.00;35.00;240.00;
-23.00;33.00;229.00;
-2.00;20.00;224.00;
-1.00;20.00;225.00;
-20.00;31.00;239.00;
-18.00;29.00;239.00;
-8.00;26.00;232.00;
-19.00;28.00;214.00;
-16.00;26.00;249.00;
-8.00;27.00;236.00;
-15.00;29.00;223.00;
-2.00;22.00;234.00;
-17.00;23.00;231.00;
-4.00;26.00;224.00;
-2.00;24.00;232.00;
-13.00;25.00;219.00;
-14.00;28.00;243.00;
-13.00;27.00;234.00;
-14.00;27.00;221.00;
-7.00;21.00;241.00;
-9.00;29.00;225.00;
-13.00;27.00;242.00;
-9.00;22.00;242.00;
-16.00;30.00;238.00;
-7.00;23.00;236.00;
-1.00;26.00;221.00;
-20.00;29.00;239.00;
-12.00;30.00;232.00;
-11.00;25.00;223.00;
-12.00;22.00;243.00;
-5.00;27.00;215.00;
-11.00;24.00;233.00;
-18.00;29.00;247.00;
-22.00;31.00;247.00;
-11.00;23.00;237.00;
-6.00;25.00;218.00;
-7.00;28.00;232.00;
-4.00;28.00;217.00;
-20.00;30.00;243.00;
-23.00;29.00;253.00;
-5.00;24.00;222.00;
-9.00;24.00;229.00;
-12.00;28.00;218.00;
1.00;22.00;217.00;
-6.00;24.00;224.00;
-29.00;31.00;252.00;
-10.00;28.00;253.00;
-24.00;27.00;232.00;
-20.00;29.00;242.00;
-1.00;26.00;219.00;
-18.00;25.00;224.00;
-1.00;32.00;204.00;
-8.00;20.00;229.00;
-1.00;31.00;231.00;
-6.00;27.00;220.00;
-4.00;34.00;245.00;
-5.00;30.00;244.00;
-14.00;26.00;216.00;
0.00;29.00;235.00;
-9.00;25.00;219.00;
3.00;27.00;229.00;
-14.00;25.00;215.00;
4.00;25.00;231.00;
-17.00;28.00;212.00;
-22.00;23.00;233.00;
-3.00;28.00;212.00;
-19.00;25.00;226.00;
3.00;27.00;234.00;
-1.00;26.00;223.00;
1.00;27.00;230.00;
3.00;26.00;226.00;
-11.00;26.00;216.00;
-7.00;30.00;251.00;
6.00;26.00;209.00;
-26.00;32.00;223.00;
-24.00;20.00;243.00;
-13.00;30.00;246.00;
-9.00;24.00;256.00;
-21.00;32.00;245.00;
-16.00;27.00;252.00;
-22.00;26.00;228.00;
-19.00;24.00;237.00;
-10.00;29.00;218.00;
-24.00;21.00;229.00;
-3.00;31.00;213.00;
-20.00;22.00;224.00;
-3.00;29.00;230.00;
-3.00;23.00;221.00;
-1.00;31.00;230.00;
-7.00;22.00;228.00;
3.00;31.00;251.00;
-12.00;30.00;232.00;
-12.00;25.00;216.00;
5.00;31.00;239.00;
-15.00;29.00;215.00;
8.00;22.00;241.00;
0.00;26.00;213.00;
-38.00;28.00;228.00;
-9.00;23.00;229.00;
-5.00;23.00;226.00;
-3.00;31.00;219.00;
-6.00;23.00;224.00;
5.00;27.00;234.00;
-12.00;28.00;226.00;
-4.00;25.00;254.00;
-1.00;25.00;231.00;
-5.00;31.00;213.00;
-7.00;29.00;250.00;
0.00;29.00;240.00;
-22.00;27.00;249.00;
-7.00;30.00;247.00;
-25.00;30.00;230.00;
-28.00;26.00;252.00;
-9.00;26.00;221.00;
-22.00;25.00;235.00;
5.00;29.00;218.00;
-9.00;20.00;214.00;
-21.00;24.00;223.00;
-1.00;25.00;226.00;
-3.00;25.00;212.00;
-4.00;26.00;247.00;
2.00;29.00;216.00;
-23.00;31.00;250.00;
-17.00;28.00;246.00;
-23.00;29.00;234.00;
-23.00;27.00;246.00;
1.00;26.00;212.00;
-17.00;19.00;231.00;
3.00;28.00;237.00;
-4.00;26.00;216.00;
3.00;24.00;222.00;
-1.00;27.00;244.00;
-1.00;29.00;232.00;
-6.00;23.00;217.00;
-21.00;29.00;253.00;
-12.00;26.00;249.00;
-26.00;28.00;242.00;
-20.00;33.00;255.00;
-21.00;30.00;254.00;
-6.00;28.00;237.00;
-3.00;25.00;234.00;
-21.00;31.00;248.00;
-24.00;30.00;248.00;
-12.00;27.00;243.00;
-17.00;27.00;231.00;
-1.00;23.00;218.00;
-4.00;24.00;222.00;
-8.00;25.00;238.00;
0.00;27.00;228.00;
4.00;22.00;224.00;
-15.00;27.00;246.00;
-11.00;28.00;235.00;
-30.00;30.00;242.00;
-35.00;31.00;247.00;
-11.00;21.00;225.00;
-14.00;28.00;223.00;
2.00;26.00;215.00;
1.00;22.00;216.00;
-16.00;21.00;228.00;
-1.00;30.00;232.00;
9.00;21.00;217.00;
-1.00;31.00;241.00;
-3.00;25.00;234.00;
-17.00;28.00;265.00;
-10.00;30.00;235.00;
-21.00;24.00;244.00;
-12.00;29.00;249.00;
-35.00;26.00;243.00;
-10.00;23.00;240.00;
-25.00;25.00;235.00;
-25.00;29.00;242.00;
-16.00;23.00;233.00;
-22.00;26.00;245.00;
-21.00;25.00;228.00;
-11.00;26.00;224.00;
-3.00;24.00;222.00;
-22.00;28.00;216.00;
-1.00;22.00;243.00;
-1.00;28.00;211.00;
-8.00;29.00;235.00;
3.00;27.00;226.00;
-9.00;22.00;226.00;
-13.00;33.00;252.00;
3.00;23.00;231.00;
-16.00;30.00;254.00;
-7.00;29.00;242.00;
-13.00;25.00;241.00;
-22.00;30.00;252.00;
-23.00;20.00;226.00;
-20.00;25.00;238.00;
-11.00;22.00;214.00;
-22.00;30.00;226.00;
-2.00;21.00;230.00;
-5.00;28.00;211.00;
-3.00;26.00;232.00;
1.00;28.00;221.00;
-14.00;28.00;245.00;
